Date,Year,Quarter,Target name,Investors / Buyers,Type,Category,AI,"Size, $m",% acquired,Sector,Segment,Target's Country,Region,Target Founded,Gender,Target's Website,Short Deal Description,Deal Link,Amount_Status,IG_ID,Mapped_Type,Mapped_Category,arc_id,arc_status,arc_name,arc_also_known_as,arc_aliases,arc_type,arc_founded,arc_hq_country,arc_hq_region,arc_ownership,arc_sector,arc_segment,arc_features,arc_specialization,arc_aum,arc_parent_company,arc_transactions_count,arc_was_added,arc_created_by,arc_was_changed,arc_modified_by,arc_search_index
29/03/2020,2020,Q1'20,HQ Trivia,Undisclosed,Control,M&A,No,0.0,100.0,Gaming,Mobile,United States,North America,2017.0,,www.hqtrivia.com,"According to CEO Rus Yusupov, HQ Trivia found a new buyer after declaring bankruptcy.",https://www.theverge.com/2020/3/29/21199070/hq-trivia-game-app-shut-down-return-acquired-gaming,UNDISCLOSED,146,m&a control (incl. lbo/mbo),M&A,3027.0,ENABLED,HQ Trivia,,,Strategic / CVC,2017.0,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,29/06/2025 13:44,,22/08/2025 19:52,sergeyevdokimov1@gmail.com,"HQ Trivia, US, North America, http://www.hqtrivia.com"
02/04/2020,2020,Q2'20,Gfinity,Undisclosed,"PIPE, Other",Public offering,No,2.9,32.0,Esports,Esports,United Kingdom,Western Europe,2012.0,,https://www.gfinityplc.com/,"Gfinity plc (AIM: GFIN), a world leading esports solutions provider, announces a proposed placing and subscription of 225,000,000 new ordinary shares of 0.1p each in the Company at a price of 1 penny per share to raise GBP2.25 million, before expenses, to be undertaken in two tranches.",https://www.investegate.co.uk/gfinity-plc--gfin-/rns/proposed-placing-to-raise--2-25-million/202004020700045484I/,DISCLOSED,151,pipe,Public offering,787.0,IMPORTED,Gfinity,LON: GFIN,Gfinity(LON: GFIN),Strategic / CVC,2012.0,United Kingdom,British Isles,Private,Esports,,,Generalist,,,2.0,21/06/2025 20:10,,21/06/2025 20:10,,
07/04/2020,2020,Q2'20,Simfabric (WAR: SIM),Undisclosed,IPO,Public offering,No,14.3,25.7,Gaming,Multiplatform,Poland,Eastern Europe,2016.0,,https://www.simfabric.info/,"The company raised funding in its initial public offering on the Warsaw Stock Exchange under the ticker symbol of SIM on April 7, 2020. A total of 5,469,000 shares were sold.",https://newconnect.pl/relacje-z-debiutow?ph_main_01_start=show&ph_main_01_cmn_id=17169&title=Pierwsze%20notowanie%20sp%C3%B3%C5%82ki%20SIMFABRIC%20S.A.%20na%20rynku%20NewConnect,DISCLOSED,157,listing (ipo/spac),Public offering,1191.0,IMPORTED,Simfabric,WAR: SIM,Simfabric (WAR: SIM),Strategic / CVC,2016.0,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
09/04/2020,2020,Q2'20,FaZe Clan,Undisclosed,Series B,Late-stage VC,No,40.0,,Esports,Esports,United States,North America,2010.0,Men,https://fazeclan.com/,Esports company FaZe Clan announced that it has closed a $40 million round of funding led by music mogul Jimmy Iovine and NTWRK,https://www.forbes.com/sites/christinasettimi/2020/04/09/faze-clan-closes-funding-round-led-by-music-mogul-jimmy-iovine-and-ntwrk-a-mobile-player-backed-by-lebron-james-and-drake/?utm_source=TWITTER&utm_medium=social&utm_content=3259692429&utm_campaign=sprinklrForbesMainTwitter&sh=2c40235365ee,DISCLOSED,164,series b,Late-stage investment,671.0,IMPORTED,FaZe Clan,,,Strategic / CVC,2010.0,USA,North America,Private,Esports,,,Generalist,,,1.0,21/06/2025 20:09,,21/06/2025 20:09,,
21/04/2020,2020,Q2'20,Enad Global 7 (ST: EG7),Undisclosed,"PIPE, Other",Public offering,No,11.8,10.8,Gaming,Multiplatform,Sweden,Western Europe,2013.0,Men,https://www.enadglobal7.com/,"EG7 successfully completes direct issuance of 3,779,367 new shares raising proceeds of approximately SEK 119 million","https://news.cision.com/enad-global-7-ab--publ-/r/eg7-successfully-completes-direct-issuance-of-3-779-367-new-shares-raising-proceeds-of-approximately,c3093844",DISCLOSED,177,pipe,Public offering,205.0,ENABLED,Enad Global 7,,Enad Global 7 (ST: EG7),Strategic / CVC,2013.0,Sweden,Nordic Countries,Public,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,6.0,19/04/2025 07:25,naumvano@gmail.com,20/04/2025 18:47,kmlfatkh@gmail.com,
11/05/2020,2020,Q2'20,Backstageplay,Undisclosed,Seed round,Early-stage VC,No,0.02,,Platform&Tech,Blockchain-powered,Canada,North America,2016.0,,https://www.backstageplay.com/,"According to SEC, Backstageplay raised $23k in a Seed round",https://www.sec.gov/Archives/edgar/data/1675845/000118374020000096/xslFormDX01/primary_doc.xml,DISCLOSED,199,seed,Early-stage investment,795.0,IMPORTED,Backstageplay,,,Strategic / CVC,2016.0,Canada,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0.0,21/06/2025 20:10,,21/06/2025 20:10,,
15/05/2020,2020,Q2'20,Keywords Studios,Undisclosed,"PIPE, Other",Public offering,No,122.0,9.5,Gaming,Outsourcing,Ireland,Western Europe,1998.0,Mixed,https://www.keywordsstudios.com/,Ireland-based publicly-listed Keywords Studios (LON: KWS) wants to raise GBP100m (about $122m) through a share placement program to acquire service companies affected by COVID-19.,https://www.gamesindustry.biz/articles/2020-05-15-keywords-eyes-acquisition-of-firms-less-able-to-weather-the-disruption-of-covid-19,DISCLOSED,208,pipe,Public offering,66.0,ENABLED,Keywords Studios,,,Strategic / CVC,1998.0,Ireland,British Isles,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,EQT,25.0,08/04/2025 18:23,kmlfatkh@gmail.com,29/04/2025 20:23,kmlfatkh@gmail.com,
15/05/2020,2020,Q2'20,Super League Gaming (NasdaqCM:SLGG),Undisclosed,"PIPE, Other",Public offering,No,6.39,17.51,Esports,Esports,United States,North America,2014.0,Men,https://www.superleague.com/,"Santa Monica-based esports platform Super League Gaming (NASDAQ:SLGG) expects to gather $8.4m from its underwritten Public Offering of 4.54m common stock shares at a price of $1.85 each The company also announced that it has strengthened its balance sheet, a requirement of the listing process, by raising $1.79 million in a self-underwritten private placement",https://ir.superleague.com/news-events/press-releases/detail/78/super-league-gaming-announces-pricing-of-8-4-million,DISCLOSED,210,pipe,Public offering,2963.0,ENABLED,Super League Gaming,NasdaqCM:SLGG,"Super League Gaming (NASDAQ: SLGG),Super League Gaming (NasdaqCM:SLGG)",Strategic / CVC,2014.0,USA,North America,Private,Esports,,,Generalist,,,4.0,29/06/2025 13:37,,28/08/2025 13:17,naumvano@gmail.com,"Super League Gaming, NasdaqCM:SLGG, US, North America, https://www.superleague.com/"
18/05/2020,2020,Q2'20,The Meta Game,Undisclosed,Series A,Early-stage VC,No,5.25,,Esports,Esports,United States,North America,2017.0,,https://themeta.com/,"San Francisco-based FPS training tools developer The Meta Game has raised $5,250,000. The total number of 4 investors have invested in the offering",https://sec.report/Document/0001763975-20-000002/,DISCLOSED,211,series a,Early-stage investment,1211.0,IMPORTED,The Meta Game,,,Strategic / CVC,2017.0,USA,North America,Private,Esports,,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
21/05/2020,2020,Q2'20,MyGamez,"Fingersoft, Small Giant Games, Visionplus, Yellowbell, Peter Vesterbacka",Series B+,Late-stage VC,No,0.0,,Gaming,Mobile,China,Asia,2013.0,,https://mygamez.com/,Hong Kong-based mobile games publishing service provider MyGamez has raised an undisclosed amount of funding to expand publishing business and bring additional titles from Western developers into the Chinese market.,https://www.pocketgamer.biz/asia/news/73425/mygamez-partners-small-giant-games-empires-and-puzzles-chinese-android-launch/,UNDISCLOSED,218,undisclosed late-stage,Late-stage investment,2984.0,IMPORTED,MyGamez,,,Strategic / CVC,2013.0,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,29/06/2025 13:39,,29/06/2025 13:39,,
02/06/2020,2020,Q2'20,Bilibili (NASDAQ: BILI),Undisclosed,Fixed Income,Public offering,No,700.0,,Platform&Tech,Platform,China,Asia,2009.0,Men,https://www.bilibili.com/,Bilibili Inc. Announces Completion of Convertible Senior Notes raising $700m,https://ir.bilibili.com/news-releases/news-release-details/bilibili-inc-announces-completion-convertible-senior-notes-0,DISCLOSED,233,fixed income,Public offering,356.0,ENABLED,Bilibili,NASDAQ: BILI,Bilibili (NASDAQ: BILI),Strategic / CVC,2009.0,China,Eastern Asia,Public,Platform & Tech,,,Generalist,,,4.0,03/05/2025 22:40,kmlfatkh@gmail.com,23/08/2025 12:01,naumvano@gmail.com,"Bilibili, NASDAQ: BILI, CN, Eastern Asia, https://www.bilibili.com"
04/06/2020,2020,Q2'20,Glu Mobile (NAS: GLUU),Undisclosed,"PIPE, Other",Public offering,No,138.75,8.88,Gaming,Mobile,United States,North America,2001.0,,https://www.glu.com/,San Francisco-based casual mobile game publisher and developer Glu Mobile (NAS: GLUU) has raised about $160m in its secondary public offering,https://venturebeat.com/business/glu-reloads-its-war-chest-for-mobile-game-acquisitions/,DISCLOSED,239,pipe,Public offering,73.0,ENABLED,Glu Mobile,NAS: GLUU,Glu Mobile (NAS: GLUU),Strategic / CVC,2001.0,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,Electronic Arts,0.0,08/04/2025 22:57,kmlfatkh@gmail.com,28/08/2025 20:37,sergeyevdokimov1@gmail.com,"Glu Mobile, NAS: GLUU, US, North America, https://www.glu.com"
08/06/2020,2020,Q2'20,Allied Esports Entertainment Inc. (NasdaqCM:AESE),Undisclosed,"PIPE, Other",Public offering,No,9.0,,Esports,Esports,United States,North America,2017.0,,https://www.alliedesports.gg/,"Esports organization Allied Esports Entertainment Inc. (NasdaqCM:AESE) has entered into a Securities Purchase Agreement to issue Senior Secured Convertible Promissory Notes for gross proceeds of $9,000,000",https://ir.alliedesportsent.com/sec-filings/all-sec-filings/content/0001213900-20-014344/ea122777-8k_alliedesports.htm?TB_iframe=true&height=auto&width=auto&preload=false,DISCLOSED,241,pipe,Public offering,728.0,ENABLED,Allied Esports Entertainment,NasdaqCM:AESE,"Allied Esports Entertainment Inc.,Allied Esports Entertainment Inc. (NasdaqCM:AESE)",Strategic / CVC,2017.0,USA,North America,Private,Esports,,,Generalist,,VESPA Inc,0.0,21/06/2025 20:10,,14/08/2025 08:13,naumvano@gmail.com,"Allied Esports Entertainment, NasdaqCM:AESE, US, North America, https://www.alliedesports.gg/"
08/06/2020,2020,Q2'20,Gold Rush,Wisdom Gaming,Control,M&A,No,0.0,100.0,Esports,Esports,United States,North America,2017.0,,https://twitter.com/goldrushgg,"Wisdom is excited to announce the acquisition of Gold Rush, a community content and tournament brand that has produced a number of brilliant events and broadcasts for the Rocket League esports community.",https://wisdom.gg/gold-rush-acquisition/,UNDISCLOSED,242,m&a control (incl. lbo/mbo),M&A,1220.0,IMPORTED,Gold Rush,,,Strategic / CVC,2017.0,USA,North America,Private,Esports,,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
11/06/2020,2020,Q2'20,5th Planet Games (OB:FIVEPG),Undisclosed,"PIPE, Other",Public offering,No,4.82,,Gaming,Mobile,Denmark,Western Europe,2011.0,,http://www.5thplanetgames.com/,"Copenhagen-based mobile and web games developer and publisher 5th Planet Games finished its underwritten Rights Issue, raising about $4.9m",https://www.marketscreener.com/quote/stock/5TH-PLANET-GAMES-A-S-54150389/news/5Th-Planet-Games-A-S-40-2020-5th-Planet-Games-A-S-Final-results-of-the-Rights-Issue-30983275/,DISCLOSED,246,pipe,Public offering,1223.0,IMPORTED,5th Planet Games,OB:FIVEPG,5th Planet Games (OB:FIVEPG),Strategic / CVC,2011.0,Denmark,Nordic Countries,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
12/06/2020,2020,Q2'20,F2K,Beyond The Game Network,Corporate,Corporate,No,0.0,,Esports,Esports,United States,North America,2015.0,,https://f2k.gg/,"Beyond The Game Network completed an investment this week with leading global esports team Fade2Karma. With a talented team of 50+ pro streamers, F2K is routinely among the Top 10 most minutes watched on Twitch each month. F2K has built one of the most diverse tea",https://thebtgnetwork.com/news/f/beyond-the-game-backs-esports-team-f2k,UNDISCLOSED,249,undisclosed late-stage,Late-stage investment,1224.0,IMPORTED,F2K,,,Strategic / CVC,2015.0,USA,North America,Private,Esports,,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
14/06/2020,2020,Q2'20,Dalongyun Technology,Qualcomm Inc.,Corporate,Corporate,No,0.0,,Platform&Tech,Tech,China,Asia,2010.0,,http://www.dalongyun.com/,"Qualcomm Incorporated announced through its venture capital division Qualcomm Ventures that it has invested in three Chinese companies, including cloud gaming company Dalongyun Technology.",https://www.chinasdg.org/article/qualcomm-ventures-announces-venture-investments-in-three-chinese-companies,UNDISCLOSED,251,undisclosed late-stage,Late-stage investment,1226.0,IMPORTED,Dalongyun Technology,,,Strategic / CVC,2010.0,China,Eastern Asia,Private,Platform & Tech,,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
17/06/2020,2020,Q2'20,Stillfront Group (STO: SF),Undisclosed,"PIPE, Other",Public offering,No,126.6,4.6,Gaming,Mobile,Sweden,Western Europe,2010.0,Men,https://www.stillfront.com/en/,"Swedish video game developer Stillfront Group has raised $126.6m in a directed share issue to Swedish and international investors. Company issued 1,558,441 new shares at a price of SEK 770.0 per share","https://news.cision.com/stillfront-group-ab/r/stillfront-successfully-completes-a-directed-share-issue-of-1-558-441-new-shares-and-raises-proceeds,c3136153 ",DISCLOSED,257,pipe,Public offering,135.0,ENABLED,Stillfront Group,,Stillfront Group (STO: SF),Strategic / CVC,2010.0,Sweden,Nordic Countries,Public,Gaming (Content Development/Publishing),Mobile,,Generalist,,,26.0,16/04/2025 18:19,naumvano@gmail.com,17/04/2025 17:56,naumvano@gmail.com,
21/06/2020,2020,Q2'20,Nakana sp. z o.o,Mikael Bourget,Control,M&A,No,0.01,66.73,Gaming,Multiplatform,Poland,Eastern Europe,2018.0,,https://www.nakana.io/,"QubicGames sold 66.73% of shares 34 shares in Nakana Sp. z o.o. for a total price of PLN 36,700 to the President of the Management Board of Nakana Sp. z o.o., Mr. Mikael Bourget (""the Purchaser"")",https://www.polandstockexchange.com/companies-news/announcement/qubicgames/811424,DISCLOSED,260,m&a control (incl. lbo/mbo),M&A,1230.0,IMPORTED,Nakana,Nakana sp. z o.o,,Strategic / CVC,2018.0,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
25/06/2020,2020,Q2'20,Kool2Play Sp. z o.o.,Undisclosed,IPO,Public offering,No,0.67,,Gaming,PC&Console,Poland,Eastern Europe,2013.0,,https://www.kool2play.com/,"Warszawa-based game producer Kool2Play has conducted an initial public offering of shares. nvestors placed a total subscription for 1,448,517 shares with a value in excess of PLN 20 million, while the offering allowed up to 180,000 shares worth PLN 2.5 million to be purchased.",https://www.kool2play.com/investor_relations/kool2play-rozpoczyna-ipo//,DISCLOSED,274,listing (ipo/spac),Public offering,1240.0,IMPORTED,Kool2Play,Kool2Play Sp. z o.o.,,Strategic / CVC,2013.0,Poland,Eastern Europe,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
25/06/2020,2020,Q2'20,Flashman Games and Bingfish - portfolio of 4 Games (IP sale),Popreach (CVE: POPR),Control,M&A,No,2.1,100.0,Gaming,Mobile,,,,,,PopReach Corporation acquired Portfolio of 4 Games from Flashman Games LLC and Bongfish Gmbh for $2.1 million.,https://www.marketscreener.com/quote/stock/IONIK-CORPORATION-68642728/news/PopReach-Corporation-acquired-Portfolio-of-4-Games-from-Flashman-Games-LLC-and-Bongfish-Gmbh-for-2-33820114/,DISCLOSED,276,m&a control (incl. lbo/mbo),M&A,,,,,,,,,,,,,,,,,,,,,,
29/06/2020,2020,Q2'20,Shenzhen Yifan Interactive Technology Co,CMGE Technology Group (HKG: 00302),Corporate,Corporate,No,0.0,,Gaming,Mobile,China,Asia,2014.0,,https://www.ezfun.cn/,"hina Mobile Games (0302.HK) announced on June 29 that the company has completed its investment in Shenzhen Yifan Interactive Technology Co., Ltd. (""Yifan Interactive"").",http://stock.jrj.com.cn/2020/06/29122430085321.shtml,UNDISCLOSED,279,undisclosed late-stage,Late-stage investment,475.0,IMPORTED,Yifan Interactive,Shenzhen Yifan Interactive Technology,Shenzhen Yifan Interactive Technology Co,Strategic / CVC,2014.0,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,21/06/2025 20:09,,21/06/2025 20:09,,
30/06/2020,2020,Q2'20,Guangzhou Huanyu Kyushu Technology Co.,CMGE Technology Group (HKG: 00302),Corporate,Corporate,No,0.0,,Gaming,Mobile,China,Asia,2018.0,,http://www.hy11g.com/,"China Mobile (00302.HK) has invested in Guangzhou Huanyu Kyushu Technology Co., Ltd., which has joined the China Mobile Games IP game ecosystem. Companies woll collaborate on distribution and research and development, and jointly launch a variety of new mobile games.",https://finance.sina.com.cn/stock/enterprise/hk/2020-06-30/doc-iircuyvk1199757.shtml,UNDISCLOSED,283,undisclosed early-stage,Early-stage investment,1245.0,IMPORTED,Kyushu Technology,Guangzhou Huanyu Kyushu Technology,"Guangzhou Huanyu Kyushu Technology Co., Ltd",Strategic / CVC,2018.0,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,21/06/2025 20:12,,21/06/2025 20:12,,
30/06/2020,2020,Q2'20,Sino-Entertainment Technology Holdings Limited (SEHK:6933),Undisclosed,IPO,Public offering,No,21.0,19.0,Gaming,Mobile,China,Asia,2014.0,,https://www.dingliangame.com/ ,"China-based mobile game developer and publisher Sino-Entertainment Technology Holdings Limited has went public, issuing a total of 100,000,000 Shares, with 10,000,000 Shares being offered for subscribtion in Hong Kong and 90,000,000 for the global offering. The global offering shares, in turn, comprised of 66,000,000 new Shares and 24,000,000 Sale Shares",https://media.dingliangame.com/officeWebSite/3e7807a90eed416aaf2bce67ae05e4d2.pdf,DISCLOSED,287,listing (ipo/spac),Public offering,1246.0,IMPORTED,Sino-Entertainment Technology,SEHK:6933,Sino-Entertainment Technology Holdings Limited (SEHK:6933),Strategic / CVC,2014.0,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0.0,21/06/2025 20:13,,21/06/2025 20:13,,
