id,status,name,also_known_as,aliases,type,founded,hq_country,hq_region,ownership,sector,segment,features,specialization,aum,parent_company,transactions_count,was_added,created_by,was_changed,modified_by,search_index
2785,IMPORTED,Abstraction,,,Strategic / CVC,2007,Netherlands,Western Europe,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,1,2025-06-21 20:22:14,,2025-06-21 20:22:14,,
386,ENABLED,Abstract Ventures,,Abstract,Venture Capital & Accelerators,2016,USA,North America,Private,,,,Generalist,1500.0,,4,2025-05-10 14:16:53,vsidv1777@gmail.com,2025-05-10 14:16:53,vsidv1777@gmail.com,
2762,IMPORTED,Absurd Ventures,,,Strategic / CVC,2023,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:22:05,,2025-06-21 20:22:05,,
8209,IS INCOMPLETE,Abu Dhabi Investment Office,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:52:38,,2025-08-30 18:52:38,,"Abu Dhabi Investment Office, notenoughinformation, notenoughinformation"
9939,IS INCOMPLETE,ABV,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:19,,2025-08-30 18:54:19,,"ABV, notenoughinformation, notenoughinformation"
933,IMPORTED,AcadArena,,,Strategic / CVC,2019,Philippines,Southeast Asia,Private,Esports,,,Generalist,,,1,2025-06-21 20:11:04,,2025-06-21 20:11:04,,
3344,IMPORTED,Academia: School Simulator,,,Strategic / CVC,2017,Japan,Eastern Asia,Private,Gaming (Content Development/Publishing),PC/Console,,Generalist,,,0,2025-07-05 18:35:56,,2025-07-06 19:04:14,naumvano@gmail.com,"Academia: School Simulator, JP, Eastern Asia, http://www.academiagame.com/"
9123,IS INCOMPLETE,A.Capital Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:53:33,,2025-08-30 18:53:33,,"A.Capital Ventures, notenoughinformation, notenoughinformation"
9225,IS INCOMPLETE,AC Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:53:38,,2025-08-30 18:53:38,,"AC Capital, notenoughinformation, notenoughinformation"
272,ENABLED,Accel,Accel Partners,,Venture Capital & Accelerators,1983,USA,North America,Private,,,,Generalist,8000.0,,15,2025-04-25 08:51:03,naumvano@gmail.com,2025-05-19 17:14:09,vsidv1777@gmail.com,
3169,ENABLED,AccelByte,,,Strategic / CVC,2016,USA,North America,Private,Platform & Tech,,,Generalist,,,1,2025-06-29 13:58:53,,2025-07-24 07:27:14,vsidv1777@gmail.com,"AccelByte, US, North America, http://www.accelbyte.io"
8162,IS INCOMPLETE,Accelerate Baltimore,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:35,,2025-08-30 18:52:35,,"Accelerate Baltimore, notenoughinformation, notenoughinformation"
8215,IS INCOMPLETE,Accelerator Centre's AC JumpStart program,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:38,,2025-08-30 18:52:38,,"Accelerator Centre's AC JumpStart program, notenoughinformation, notenoughinformation"
9119,IS INCOMPLETE,Accelerator Investments LLC,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,0,2025-08-30 18:53:32,,2025-08-30 18:53:32,,"Accelerator Investments LLC, notenoughinformation, notenoughinformation"
3176,IMPORTED,AcceleratXR,,,Strategic / CVC,2018,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-29 13:59:17,,2025-06-29 13:59:17,,
3532,ENABLED,Access Industries,,,Private Equity & Inst.,1986,USA,North America,Private,,,,Generalist,,,3,2025-07-22 10:20:39,vsidv1777@gmail.com,2025-07-22 10:20:39,vsidv1777@gmail.com,"Access Industries, US, North America, https://www.accessindustries.com/"
8484,IS INCOMPLETE,ACCO Brands Corporation,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:53,,2025-08-30 18:52:53,,"ACCO Brands Corporation, notenoughinformation, notenoughinformation"
10478,IS INCOMPLETE,Accomplice,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:48,,2025-08-30 18:54:48,,"Accomplice, notenoughinformation, notenoughinformation"
10237,IS INCOMPLETE,Accord Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:54:34,,2025-08-30 18:54:34,,"Accord Ventures, notenoughinformation, notenoughinformation"
3007,IMPORTED,Ace Games,,,Strategic / CVC,2020,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-29 13:41:45,,2025-06-29 13:41:45,,
1192,ENABLED,Ace Interactive,Ace Interactive Entertainment Technology,"Ace Interactive Entertainment Technology Co., Ltd.",Strategic / CVC,2019,China,Eastern Asia,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:12:47,,2025-07-17 18:01:58,vsidv1777@gmail.com,"Ace Interactive, Ace Interactive Entertainment Technology, CN, Eastern Asia, http://www.aceplay.cn/"
9715,IS INCOMPLETE,Acequia Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,6,2025-08-30 18:54:07,,2025-08-30 18:54:07,,"Acequia Capital, notenoughinformation, notenoughinformation"
8229,IS INCOMPLETE,Acer Group,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:39,,2025-08-30 18:52:39,,"Acer Group, notenoughinformation, notenoughinformation"
9270,IS INCOMPLETE,Acheron,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:41,,2025-08-30 18:53:41,,"Acheron, notenoughinformation, notenoughinformation"
2809,IMPORTED,Acid Labs,,,Strategic / CVC,2022,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:22:25,,2025-06-21 20:22:25,,
8479,IS INCOMPLETE,Acies Acquisition Corp,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:52:52,,2025-08-30 18:52:52,,"Acies Acquisition Corp, notenoughinformation, notenoughinformation"
10410,IS INCOMPLETE,Acies Investments,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:54:44,,2025-08-30 18:54:44,,"Acies Investments, notenoughinformation, notenoughinformation"
10307,IS INCOMPLETE,ACME Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:38,,2025-08-30 18:54:38,,"ACME Capital, notenoughinformation, notenoughinformation"
10173,IS INCOMPLETE,AC Milan striker Zlatan Ibrahimovic,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:31,,2025-08-30 18:54:31,,"AC Milan striker Zlatan Ibrahimovic, notenoughinformation, notenoughinformation"
11408,IS INCOMPLETE,ACP,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:45,,2025-08-30 18:55:45,,"ACP, notenoughinformation, notenoughinformation"
11384,IS INCOMPLETE,Acquinox Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:43,,2025-08-30 18:55:43,,"Acquinox Capital, notenoughinformation, notenoughinformation"
9825,IS INCOMPLETE,Acrew Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:54:13,,2025-08-30 18:54:13,,"Acrew Capital, notenoughinformation, notenoughinformation"
9567,IS INCOMPLETE,Acronym Venture Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:58,,2025-08-30 18:53:58,,"Acronym Venture Capital, notenoughinformation, notenoughinformation"
10400,IS INCOMPLETE,Across Private Investments,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:54:44,,2025-08-30 18:54:44,,"Across Private Investments, notenoughinformation, notenoughinformation"
11153,IS INCOMPLETE,ACS capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:30,,2025-08-30 18:55:30,,"ACS capital, notenoughinformation, notenoughinformation"
8895,IS INCOMPLETE,ACTAI Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:18,,2025-08-30 18:53:18,,"ACTAI Ventures, notenoughinformation, notenoughinformation"
8344,IS INCOMPLETE,ACT Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:52:44,,2025-08-30 18:52:44,,"ACT Capital, notenoughinformation, notenoughinformation"
7915,IS INCOMPLETE,Actera Group,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,4,2025-08-30 18:52:22,,2025-08-30 18:52:22,,"Actera Group, notenoughinformation, notenoughinformation"
1231,IMPORTED,ActionDash,,,Strategic / CVC,2019,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:12:56,,2025-06-21 20:12:56,,
2610,IMPORTED,Action Face,,,Strategic / CVC,2018,USA,North America,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-21 20:21:00,,2025-06-21 20:21:00,,
11372,IS INCOMPLETE,Active Ownership,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:42,,2025-08-30 18:55:42,,"Active Ownership, notenoughinformation, notenoughinformation"
9686,IS INCOMPLETE,Active Partners,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:05,,2025-08-30 18:54:05,,"Active Partners, notenoughinformation, notenoughinformation"
24,ENABLED,Activision Blizzard,NASDAQ: ATVI,"Activision Blizzard (NASDAQ: ATVI),Blizzard",Strategic / CVC,1979,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,Microsoft Corporation,6,2025-04-04 19:43:17,kmlfatkh@gmail.com,2025-08-30 19:41:49,alexey.krasilnikov.eu@gmail.com,"Activision Blizzard, NASDAQ: ATVI, US, North America, http://activisionblizzard.com"
11005,IS INCOMPLETE,ActivumSG,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:20,,2025-08-30 18:55:20,,"ActivumSG, notenoughinformation, notenoughinformation"
10626,IS INCOMPLETE,Act media ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:58,,2025-08-30 18:54:58,,"Act media ventures, notenoughinformation, notenoughinformation"
10872,IS INCOMPLETE,Actoz,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:12,,2025-08-30 18:55:12,,"Actoz, notenoughinformation, notenoughinformation"
11333,IS INCOMPLETE,Actoz Soft Co,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:40,,2025-08-30 18:55:40,,"Actoz Soft Co, notenoughinformation, notenoughinformation"
2691,IMPORTED,Acute XR,,,Strategic / CVC,2024,USA,North America,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,2025-06-21 20:21:34,,2025-06-21 20:21:34,,
11182,IS INCOMPLETE,ACVentures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:32,,2025-08-30 18:55:32,,"ACVentures, notenoughinformation, notenoughinformation"
3686,ENABLED,Adam D’Angelo,,,Other,1980,USA,North America,Private,,,,Generalist,,,1,2025-07-29 13:27:20,vsidv1777@gmail.com,2025-07-29 13:27:20,vsidv1777@gmail.com,"Adam D’Angelo, US, North America"
11082,IS INCOMPLETE,Adam Draper,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:25,,2025-08-30 18:55:25,,"Adam Draper, notenoughinformation, notenoughinformation"
11201,IS INCOMPLETE,Ada Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:32,,2025-08-30 18:55:32,,"Ada Ventures, notenoughinformation, notenoughinformation"
8092,IS INCOMPLETE,Adaverse,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:32,,2025-08-30 18:52:32,,"Adaverse, notenoughinformation, notenoughinformation"
1564,IMPORTED,AdColony,,,Strategic / CVC,2008,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:14:37,,2025-06-21 20:14:37,,
1682,IMPORTED,Addicting Games,,,Strategic / CVC,2000,USA,North America,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,1,2025-06-21 20:15:21,,2025-06-21 20:15:21,,
3318,ENABLED,Addicting Games - Mope.io (IP sale),Mope.io,,Strategic / CVC,2017,USA,North America,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-07-05 18:35:20,,2025-08-22 20:09:34,sergeyevdokimov1@gmail.com,"Addicting Games - Mope.io (IP sale), Mope.io, US, North America, https://mope.io/"
10587,IS INCOMPLETE,Adi Dassler Family,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:55,,2025-08-30 18:54:55,,"Adi Dassler Family, notenoughinformation, notenoughinformation"
8638,IS INCOMPLETE,Adikteev,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:02,,2025-08-30 18:53:02,,"Adikteev, notenoughinformation, notenoughinformation"
1213,IMPORTED,AdInMo,,,Strategic / CVC,2017,USA,North America,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:12:51,,2025-06-21 20:12:51,,
8939,IS INCOMPLETE,Adit Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:21,,2025-08-30 18:53:21,,"Adit Ventures, notenoughinformation, notenoughinformation"
1548,IMPORTED,Adjust,,,Strategic / CVC,2012,Germany,Western Europe,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:14:32,,2025-06-21 20:14:32,,
11164,IS INCOMPLETE,Admitad,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:31,,2025-08-30 18:55:31,,"Admitad, notenoughinformation, notenoughinformation"
685,IMPORTED,Admix,,,Strategic / CVC,2017,United Kingdom,British Isles,Private,Platform & Tech,,,Generalist,,,1,2025-06-21 20:10:07,,2025-06-21 20:10:07,,
2097,IMPORTED,Adora.io,,,Strategic / CVC,2022,USA,North America,Private,Gaming (Content Development/Publishing),Outsourcing/WFH,,Generalist,,,0,2025-06-21 20:17:40,,2025-06-21 20:17:40,,
8833,IS INCOMPLETE,Adrian Colbert,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:14,,2025-08-30 18:53:14,,"Adrian Colbert, notenoughinformation, notenoughinformation"
8082,IS INCOMPLETE,AdsYield,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:52:32,,2025-08-30 18:52:32,,"AdsYield, notenoughinformation, notenoughinformation"
2854,IMPORTED,Advaita Interactive,,,Strategic / CVC,2023,India,Southern and Central_Asia,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-21 20:22:44,,2025-06-21 20:22:44,,
11052,IS INCOMPLETE,Advanced Micro Devices,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:24,,2025-08-30 18:55:24,,"Advanced Micro Devices, notenoughinformation, notenoughinformation"
3515,ENABLED,Advance Publications,,,Strategic / CVC,1922,USA,North America,Private,,,,Generalist,,,1,2025-07-22 08:38:08,vsidv1777@gmail.com,2025-07-22 08:38:08,vsidv1777@gmail.com,"Advance Publications, US, North America, https://www.advance.com"
9465,IS INCOMPLETE,Advancit Capital,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,6,2025-08-30 18:53:51,,2025-08-30 18:53:51,,"Advancit Capital, notenoughinformation, notenoughinformation"
10243,IS INCOMPLETE,ADvantage,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:54:34,,2025-08-30 18:54:34,,"ADvantage, notenoughinformation, notenoughinformation"
3695,ENABLED,Advantage Capital Partners,,,Private Equity & Inst.,1997,USA,North America,Private,,,,Generalist,,,1,2025-07-29 14:14:09,vsidv1777@gmail.com,2025-07-29 14:14:09,vsidv1777@gmail.com,"Advantage Capital Partners, US, North America, https://www.advantagecap.com/"
9576,IS INCOMPLETE,ADvantage Sports Tech Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:53:59,,2025-08-30 18:53:59,,"ADvantage Sports Tech Fund, notenoughinformation, notenoughinformation"
3640,ENABLED,AdvantEdge,AdvantEdge Founders,,Venture Capital & Accelerators,2015,India,Southern and Central_Asia,Private,,,,Generalist,,,2,2025-07-24 16:51:52,vsidv1777@gmail.com,2025-07-24 16:51:52,vsidv1777@gmail.com,"AdvantEdge, AdvantEdge Founders, IN, Southern and Central_Asia, https://www.advantedge.vc/"
614,IMPORTED,Adventr,,,Strategic / CVC,2015,USA,North America,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-21 20:09:38,,2025-06-21 20:09:38,,
3074,IMPORTED,Adventure Box,STO: ADVBOX,Adventure Box (STO: ADVBOX),Strategic / CVC,2014,Sweden,Nordic Countries,Private,Gaming (Content Development/Publishing),Multiplatform/Web,,Generalist,,,0,2025-06-29 13:48:45,,2025-06-29 13:48:45,,
11165,IS INCOMPLETE,Adventures Lab,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:31,,2025-08-30 18:55:31,,"Adventures Lab, notenoughinformation, notenoughinformation"
9253,IS INCOMPLETE,ADWAYS Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,2,2025-08-30 18:53:40,,2025-08-30 18:53:40,,"ADWAYS Ventures, notenoughinformation, notenoughinformation"
1658,IMPORTED,Adx,,,Strategic / CVC,2000,South Korea,Eastern Asia,Private,Platform & Tech,,,Generalist,,,0,2025-06-21 20:15:12,,2025-06-21 20:15:12,,
11237,IS INCOMPLETE,AEG,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:55:34,,2025-08-30 18:55:34,,"AEG, notenoughinformation, notenoughinformation"
10468,IS INCOMPLETE,Aegean Ventures,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:48,,2025-08-30 18:54:48,,"Aegean Ventures, notenoughinformation, notenoughinformation"
9914,IS INCOMPLETE,AET Fund,,,TestType,1800,notenoughinformation,notenoughinformation,Private,,,,Generalist,,,1,2025-08-30 18:54:18,,2025-08-30 18:54:18,,"AET Fund, notenoughinformation, notenoughinformation"
2935,ENABLED,Aether Games,,,Strategic / CVC,2021,USA,North America,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-29 13:33:38,,2025-08-29 15:12:05,sergeyevdokimov1@gmail.com,"Aether Games, US, North America, https://www.aethergames.io/"
598,ENABLED,Aethir,,Aether,Strategic / CVC,2021,Singapore,Southeast Asia,Private,Platform & Tech,,"AI/ML, Blockchain/web3",Generalist,,,0,2025-06-21 20:09:36,,2025-08-29 15:11:26,sergeyevdokimov1@gmail.com,"Aethir, SG, Southeast Asia, https://www.aethir.com/"
1895,IMPORTED,Aexlab,,,Strategic / CVC,2015,USA,North America,Private,Gaming (Content Development/Publishing),VR/AR,,Generalist,,,0,2025-06-21 20:16:31,,2025-06-21 20:16:31,,
907,IMPORTED,Affyn,,,Strategic / CVC,2020,Singapore,Southeast Asia,Private,Platform & Tech,,Blockchain/web3,Generalist,,,0,2025-06-21 20:10:57,,2025-06-21 20:10:57,,
469,IMPORTED,AFK Gaming,,,Strategic / CVC,2012,India,Southern and Central_Asia,Private,Esports,,,Generalist,,,0,2025-06-21 20:09:12,,2025-06-21 20:09:12,,
976,ENABLED,Agave Games,,,Strategic / CVC,2021,Turkey,Middle East,Private,Gaming (Content Development/Publishing),Mobile,,Generalist,,,0,2025-06-21 20:11:16,,2025-07-17 18:32:41,vsidv1777@gmail.com,"Agave Games, TR, Middle East, https://www.agavegames.com/"
1943,IMPORTED,Aggero,,,Strategic / CVC,2018,United Kingdom,British Isles,Private,Platform & Tech,,AI/ML,Generalist,,,0,2025-06-21 20:16:47,,2025-06-21 20:16:47,,
