ID,Status*,Announcement date*,Target Company,"Transaction Size*, $M",Transaction Type*,Transaction Category*,closed date,To be closed,Lead Investor / Acquirer,Other Investors,Source URL*,Description*,Transaction UUID,"Equity Value at Listing, $M",Internal information,signature company,signature date,signature investor,signature deal type,source data,created at
3673,IMPORTED,2021-12-20,OrenCT,2.1,Seed,Early-stage Investments,2021-12-20,0,,"AKA Ventures, Alpha Waves PTE. LTD, AnhReview Capital, Axia8, Blockchain Alliance for Sustainability, Clovers Ventures, CMC Capital, CoinF Research Commun ity, Coin Labs, Coinsgroup, DoraHacks, Kiwi Group, Krypital Group, MEXC Global Ltd, Moniwar, Rhythm BlockBeats, Space Ventures DAO, THUANCAPITAL, TienThuatToan Capital, Unicorn Fintech UK Limited",https://www.stratfordbeaconherald.com/newsfile/107946-cowboy-snake-raises-2-1m-to-turn-snake-into-the-first-team-vs-team-p2e-game-platform-on-blockchain,"COWBOY SNAKE, a P2E game inspired by Snake, has raised seed and private rounds of $2.1million from notable crypto investment funds, including AKA Ventures, ARC Capital, Axia8 Ventures, BAS Ventures, Blockbeats, Clovers Ventures, CMC Community, CoinF, CoinLab, Coins Group, Crypto Holic, Crypto Space, DareNFT, DD Community, DoraHacks Ventures, DTS, Kiwi Group, Krypital Group, MEXC, MoniHub, Onus (Jade Labs), OrenCT Ventures, The Leak Capital, ThuanCapital, TienThuatToan Capital, UFIN",10975de3-a01d-437d-8c4c-ca88771948d3,,,orenct,21december,noleadinvestor,seed,DoraHacks; Krypital Group; Unicorn Fintech UK Limited; Axia8 Ventures; COINS GROUP; MEXC Global Ltd.; Alpha Waves PTE. LTD; Rhythm BlockBeats; AKA Ventures; AnhReview Capital; Blockchain Alliance for Sustainability; Clovers Ventures; CMC Capital; CoinF Research Commun ity; CoinLab; Space Ventures DAO; Kiwi Group; Moniwar; THUANCAPITAL; TienThuatToan Capital,2025-08-31 08:52:05
3671,IMPORTED,2021-08-13,Kings of Games,0.0,Seed,Early-stage Investments,2021-08-13,0,Transcend Fund,,https://venturebeat.com/2021/08/13/the-grand-masters-at-kings-of-games-raise-money-for-chess-universe/,Slovenia-based company created by two chess Grand Masters DuÅ¡ko PavasoviÄ and Luka Lenic Kings of Games raises funds for its mobile game Chess Universe. The game has been released and already has over a million downloads. The funding is meant to help the developers to focus on the titleâs live operations and updates.,0d36be46-02b3-4720-bd3b-87536189720d,,,kingsofgames,21august,noleadinvestor,seed,Transcend Fund,2025-08-31 08:52:04
3670,IMPORTED,2024-03-20,Liquidnitro Games,5.3,Seed,Early-stage Investments,2024-03-20,0,Nexus Venture Partners:,,https://economictimes.indiatimes.com/tech/funding/liquidnitro-games-raises-5-million-in-funding-round-led-by-nexus-ventures/articleshow/108652509.cms,"India-based gaming services company Liquidnitro Games, composed of former Electronic Arts executives, has secured $5.3m in a Seed funding round led by Nexus Venture Partners. Targeting global and Indian markets, the company offers end-to-end live services, market entry strategies, game testing and prototyping, game co-production, and live services. The company will leverage India's talent pool to support game publishers worldwide.",e7f3ec5b-e9ae-4fbd-bd89-5954509eabe6,,,liquidnitrogames,24march,noleadinvestor,seed,Nexus Venture Partners,2025-08-31 08:52:04
3669,IMPORTED,2020-11-30,VisiSonics,3.5,Series A,Early-stage Investments,2020-11-30,0,Maryland Momentum Fund,,https://technical.ly/baltimore/2020/12/01/visisonics-ramani-duraiswami/?utm_content=buffer6d552&utm_medium=social&utm_source=twitter.com&utm_campaign=buffer,"UMD computer scientistâs VisiSonics raises $3.5M to amplify 3D sound technology. The funding round includes a $500,000 investment from the University System of Maryland Momentum Fund. Its name might not be on the label, but the company's technology is behind the spatial audio in virtual reality and gaming.",36d53522-3756-4eb9-97a1-9ff3b6946107,,,visisonics,20november,noleadinvestor,seriesa,Maryland Momentum Fund,2025-08-31 08:52:04
3668,IMPORTED,2023-10-05,Snowprint,41.0,M&A control (incl. LBO/MBO),M&A,2023-10-05,0,Modern Times Group,,https://www.mtg.com/pressroom/article/?a=mtg-acquires-snowprint-studios--the-studio-behind-new-mobile-hit-warhammer-40-000--tacticus&i=60541450EE0EF6F7,"Sweden-based mobile games developer Snowprint Studios has been acquired by Sweden-based mobile-first gaming company Modern Times Group (STO: MTG.B). Though the sum of the deal is undisclosed, we know that a 70% stake in the studio is valued at a 1.8x multiple of 2023 Revenue for Snowprintâs flagship title Warhammer 40,000: Tacticus. Since the multiple is for the 2023 results, the total consideration will be adjusted at the end of the year.",2f3296bd-3664-4f7f-a30b-634812771693,,,snowprint,23october,noleadinvestor,m&acontrol(incl.lbo/mbo),Modern Times Group (MTG),2025-08-31 08:52:04
3667,IMPORTED,2021-02-01,HEY Games,1.2,Seed,Early-stage Investments,2021-02-01,0,Ludus Ventures,,https://atxuoi7qvriaut4wklndt4r7pa--egirisim-com.translate.goog/2021/02/01/yerli-oyun-girisimi-hey-games-ludus-girisim-studyosundan-1-2-milyon-dolar-yatirim-aldi/,"Established by one of the most popular Twitch publishers in Turkey, CantuÄ Ãzsoy, and 20-year-old programmer Ferhat Kozan, the domestic gaming initiative Hey Games received a $ 1.2 million investment with a valuation of $ 3.6 million by Ludus Venture Studio",8893c187-f98b-469a-80e0-b017cb7a6fe5,,,heygames,21february,noleadinvestor,seed,Ludus Ventures,2025-08-31 08:52:04
3666,IMPORTED,2024-03-29,Midas Games,1.0,Seed,Early-stage Investments,2024-03-29,0,Ludus Ventures,,https://mobidictum.com/midas-games-received-1-usd-million-investment/,"Turkey-based mobile games developer Midas Games has raised $1m from Ludus Ventures. The funds will fuel Midas's development of skill-based competitive games, the company's debut project. The company aims to have a global market impact by the second half of 2024.",09349cf0-cc30-4123-b3ef-9e60c3de7f3b,,,midasgames,24march,noleadinvestor,seed,Ludus Ventures,2025-08-31 08:52:04
3665,IMPORTED,2022-01-31,Ant Workshop,1.0,Seed,Early-stage Investments,2022-01-31,0,Chroma Ventures,,"https://www.gamesindustry.biz/articles/2022-01-31-ant-workshop-receives-seven-figure-investment#:~:text=Today%20developer%20Ant%20Workshop%20announced,its%20development%20team%20as%20well.","UK-based mobile game developer Ant Workshop has received an undisclosed seven-figure amount from UK-based ventures company Chroma Ventures. The funding will go towards the development of the first title from the studio, Dungeon Golf. Additionally, the company plans to expand its team which currently consists of 8 members.",bd172dfe-cf86-4700-a9b1-be318c21062b,,,antworkshop,22january,noleadinvestor,seed,Chroma Ventures,2025-08-31 08:52:04
3663,IMPORTED,2021-12-10,Sequoia Games,0.0,Seed,Early-stage Investments,2021-12-10,0,,"Borderless Capital, Citta Capital, George Ruan, KittyHawk Ventures, Mark Mastrov, Steve Kokinos",https://www.prweb.com/releases/sequoia_games_inc_secures_series_a_funding/prweb18370113.htm,"Sequoia Games, Inc., a California-based game design and publishing studio, is announcing the closing of its Series A funding",da9db3b4-f13d-4147-9665-fb34f4e2ddef,,,sequoiagames,21december,noleadinvestor,seed,"Mark Mastrov, Steve Kokinos, George Ruan, Borderless Capital, KittyHawk Ventures, Citta Capital
KittyHawk Ventures
Citta Capital",2025-08-31 08:52:04
3662,IMPORTED,2025-02-24,Lobah Digital,12.0,Seed,Early-stage Investments,2025-02-24,0,Saudi Social Development Bank (SDB),,https://www.pocketgamer.biz/saudi-social-development-bank-backs-esports-and-game-development-with-122m/,"Saudi Arabia-based Saudi Social Development Bank (SDB) has invested $12m in Saudi Arabia-based mobile game developer Lobah Digital and $6.6m in a gaming hardware company, Virtual Reality Solutions. Additionally, SDB has increased its total funding for the esports and game development sectors to $122m. This initiative is part of the National Development Fundâs strategy to support the growth of the gaming industry.",5d62da09-950e-4ebb-8eea-5b15d9c7f96f,,,lobahdigital,25february,noleadinvestor,seed,Saudi Social Development Bank (SDB),2025-08-31 08:52:04
3661,IMPORTED,2020-10-01,Smerf,0.0,Undisclosed Early-stage,Early-stage Investments,2020-10-01,0,Nations Ventures,,https://ayo.news/2020/09/30/nations-ventures-smerf/,"Nations Ventures, the VC fund majority-owned by the worldâs largest esportswear company, We Are Nations, has invested in Smerf, social platform aimed at gamers. ",28053338-b16f-4a0d-a67b-2a259e95c407,,,smerf,20october,noleadinvestor,undisclosedearly-stage,Nations Ventures,2025-08-31 08:52:04
3660,ON APPROVAL,2023-04-20,Dovetail Games,0.0,M&A control (incl. LBO/MBO),M&A,2023-04-20,0,PullUp Entertainment,,http://notenoughinformation.com,"France-based PC & Console games developer and publisher Focus Entertainment (EPA: ALFOC) has acquired UK-based PC & Console simulation games developer Dovetail Games and all of its IPs. The sum of the deal is undisclosed, but Focus Entertainment mentioned that the price consists of both upfront consideration and earn-out payments depending on Dovetailâs performance in the next few years. Founded in 2008 by ex-VP of Electronic Arts (NASDAQ: EA) Paul Jackson, Dovetail Games is known for the Train Sim World franchise (former RailWorks), Bassmaster Fishing 2022 game, and other simulation titles.",246dcc53-109e-43b5-bc4b-39405cfdef25,,,dovetailgames,23april,noleadinvestor,m&acontrol(incl.lbo/mbo),Focus Home Entertainment (PulluP Entertainment),2025-08-31 08:52:04
3658,IMPORTED,2024-08-27,Ghostpunch Games,13.0,M&A control (incl. LBO/MBO),M&A,2024-08-27,0,PTW,,https://venturebeat.com/games/ptw-acquires-indie-studio-ghostpunch-games/,"US-based gaming services studio PTW has acquired US-based outsourcing games developer Ghostpunch Games for $13m in an all-cash transaction. PTW intends to combine Ghostpunchâs middleware expertise with its own QA capabilities to develop AI-driven QA automation for clients. Additionally, the company plans to integrate Ghostpunchâs art skills with its AI-based art creation technology. PTW is also planning internal reshuffles, including an executive director transitioning to the role of site head at one of the PTWâs offices.",586b7e8f-09c8-4358-9301-3f9a2644d8bc,,,ghostpunchgames,24august,noleadinvestor,m&acontrol(incl.lbo/mbo),PTW,2025-08-31 08:52:03
3657,ON APPROVAL,2022-01-31,Rebellion,0.0,Series B,Late-stage Investments,2022-01-31,0,HSBC,,http://notenoughinformation.com,"UK-based gaming company Rebellion has received an undisclosed eight-figure amount from UK-based Investment bank and financial services holding company HSBC. The financial terms are not disclosed, but the funding will go towards scaling up its business. With that investment, Rebellion already purchased a new office in Oxford for London HQ and plans to open new offices as well. The company is mostly known for franchises like Sniper Elite, Evil Genius, Zombie Army, and Lords of Real.",5b33f89e-86b3-4cfc-93d2-b392183f5966,,,rebellion,22january,noleadinvestor,seriesb,HSBC,2025-08-31 08:52:03
3656,IMPORTED,2023-01-11,Sortium,7.8,Seed,Early-stage Investments,2023-01-11,0,Arca,,https://www.coindesk.com/business/2023/01/13/web3-studio-sortium-raises-78m-in-seed-round/?utm_medium=social&utm_campaign=coindesk_main&utm_content=editorial&utm_term=organic&utm_source=twitter,US-based web3 Studio Sortium Raises $7.8M in Seed Round,ac2693eb-04da-4c85-90dc-c6c2a41f0999,,,sortium,23january,noleadinvestor,seed,Arca,2025-08-31 08:52:03
3655,IMPORTED,2021-03-31,Unitourn,0.0,Seed,Early-stage Investments,2021-03-31,0,IIDF,,https://web.prex.app/news-release/555e102943/,"Internet Initiatives Development Fund (IIDF) is investing in the mobile gaming tournament platform Unitourn. In the Russian mobile gaming market, this is one of the first platforms with the possibility of cash winnings.",c98f7ea4-e3d3-40a6-8f58-9e060c418e0b,,,unitourn,21march,noleadinvestor,seed,IIDF,2025-08-31 08:52:03
3654,IMPORTED,2022-01-07,Vision Strikers,0.0,M&A control (incl. LBO/MBO),M&A,2022-01-07,0,DRX,,https://esportsinsider.com/2022/01/drx-vision-strikers-merge/,South Korea-based esports organisation DRX announced the acquisition of ââanother Korea-based esports organisation Vision Strikers and its parent company DreamWork Korea. The terms of the deal are not disclosed; Vision Strikers is expected to merge with DRX in the near future.,3cdd591f-c54c-42a1-ad85-1c981e8391db,,,visionstrikers,22january,noleadinvestor,m&acontrol(incl.lbo/mbo),DRX,2025-08-31 08:52:03
3653,IMPORTED,2025-05-19,NitroDome,0.0,M&A control (incl. LBO/MBO),M&A,2025-05-19,0,WARP,,https://www.linkedin.com/pulse/warp-acquires-nitrodome-strengthening-web3-gaming-infrastructure-whz8e/,,10e444c1-699c-45ff-822e-2a55966c0454,,,nitrodome,25may,noleadinvestor,m&acontrol(incl.lbo/mbo),WARP,2025-08-31 08:52:03
3652,IMPORTED,2025-05-09,RHQ Creative,0.0,M&A control (incl. LBO/MBO),M&A,2025-05-09,0,JOGO,,https://variety.com/2025/gaming/news/typical-gamer-jogo-acquires-fortnite-studio-rhq-creative-1236392371/,"Canada-based UGC gaming studio JOGO has acquired UGC content developer RHQ Creative for an undisclosed sum. According to sources, the deal is valued at over $500k, with potential earnouts exceeding $1m contingent on performance milestones. RHQ Creative is a Fortnite map development studio known for creating six maps that have accumulated over 20 million visits and 200 million hours of playtime. JOGOâs own maps have generated a total of 400 million hours of playtime. The acquisition marks the continuation of the 2025 UGC deal spree. You can find the full list of 2025 UGC deals exclusively on our Patreon.",422e6ef9-f186-4ec6-943d-002920135e56,,,rhqcreative,25may,noleadinvestor,m&acontrol(incl.lbo/mbo),JOGO,2025-08-31 08:52:03
3651,IMPORTED,2024-12-05,Beastcoast,0.0,M&A control (incl. LBO/MBO),M&A,2024-12-05,0,M80,,https://www.businesswire.com/news/home/20241205102796/en,"US-based esports organization M80 has acquired US-based esports organization Beastcoast for an undisclosed sum. The acquisition will enable M80 to expand into new esports disciplines, including Dota 2 and PokÃ©mon. However, the deal excludes Beastcoastâs Rainbow Six Siege team. As part of the agreement, the CEO of Beastcoast will transition to the Chief Business Development Officer role at M80.",dc2200a2-aaee-430f-9a63-50d04fae74ec,,,beastcoast,24december,noleadinvestor,m&acontrol(incl.lbo/mbo),M80,2025-08-31 08:52:03
3650,IMPORTED,2022-03-22,Good Luck Games,0.0,M&A control (incl. LBO/MBO),M&A,2022-03-22,0,FTX,,https://www.coindesk.com/business/2022/03/22/ftx-us-acquires-good-luck-games-amid-gaming-push/,"Cryptocurrency exchange FTX has acquired Good Luck Games, developer of the upcoming card battle game Storybook Brawl for an undisclosed amount. Good Luck Games will be integrated into FTX Gaming following the acquisition.",03ee7fbf-81c0-4451-9008-b4e65649bc32,,,goodluckgames,22march,noleadinvestor,m&acontrol(incl.lbo/mbo),FTX,2025-08-31 08:52:03
3649,IMPORTED,2023-11-02,Animoca Brands,50.0,Undisclosed Late-stage,Late-stage Investments,2023-11-02,0,NEOM,,https://venturebeat.com/games/saudi-arabias-neom-will-invest-50m-in-animoca-brands/,Saudi Arabia-based NEOM Company has announced a $50m investment in Hong Kong-based web3 gaming company Animoca Brands. The investment will support the development of Animoca Brandsâ web3 ecosystem and promote technology advancements in Riyadh and the broader NEOM region. NEOM aims to create a web3 hub within its innovative city project titled The Line.,84a90043-52ef-49e2-bc88-63f9020154e0,,,animocabrands,23november,noleadinvestor,undisclosedlate-stage,NEOM,2025-08-31 08:52:03
3648,IMPORTED,2020-10-08,Colorful,0.0,M&A control (incl. LBO/MBO),M&A,2020-10-08,0,QBIST,,https://www.qbist.co.jp/info/info_20201008.html,QBIST has acquired Colorful Inc from Tsuneji Kametani,ced40d90-236f-4ba7-9af6-9d01edc300b8,,,colorful,20october,noleadinvestor,m&acontrol(incl.lbo/mbo),QBIST ,2025-08-31 08:52:03
3646,IMPORTED,2023-04-06,Queens Gaming Collective,0.0,M&A control (incl. LBO/MBO),M&A,2023-04-06,0,XSET,,https://venturebeat.com/games/xset-acquires-queens-gaming-collective-women-in-games-esports/G2635,"US-based women gaming organization Queens Gaming Collective has been acquired by US-based esports organization XSET for an undisclosed sum. Queens Gaming Collectiveâs main focus is empowering women in the gaming field. XSET views the deal as an opportunity for ensuring diversity and inclusion in the gaming area, as well as expanding its workforce and talent.",4ba50c81-2667-431b-9bd6-cac679da70d0,,,queensgamingcollective,23april,noleadinvestor,m&acontrol(incl.lbo/mbo),XSET,2025-08-31 08:52:02
3644,IMPORTED,2022-09-23,Innova,20.2,M&A control (incl. LBO/MBO),M&A,2022-09-23,0,GMST,,"https://news.cision.com/enad-global-7-ab--publ-/r/eg7-sells-innova-for-eur-21-million-of-cash-consideration-to-games-mobile-st-ltd,c3626110","UPDATE: Sweden-based gaming holding Enad Global 7 (ST: EG7) announced the sale of its Russia-based subsidiary Innova for $20.2m to Cyprus-based company that offers a full range of services in the gaming sector GMST, instead of originally expected $34.3m. As per agreement, EG7 will receive $16.36m upon closing the deal, while $3.85m will be paid in 6 parts over the next 18 months. Moreover, if GMST sells Innova within next 5 years, EG7 will recived up to 20% of the sales price based on the size of the deal. Innova is known as a publisher of MMO games in Russia and CIS markets, including such titles as Lineage II, Aion, Blade & Soul, Point Blank, and was acquired by EG7 last year",37a2388a-46da-4d02-94ff-fb74d3e987a3,,,innova,22september,noleadinvestor,m&acontrol(incl.lbo/mbo),GMST,2025-08-31 08:52:02
