Date,Year,Quarter,Target name,Investors / Buyers,Type,Category,AI,"Size, $m",% acquired,Sector,Segment,Target's Country,Region,Target Founded,Gender,Target's Website,Short Deal Description,Deal Link,Amount_Status
05/02/2020,2020,Q1'20,Hologate,Cherry Ventures Management,Series A,Early-stage VC,Yes,0.0,,Platform&Tech,Tech,Germany,Western Europe,2018.0,Men,www.hologate.com,"The Berlin investor Cherry Ventures is investing an unknown amount in the Munich startup Hologate. The company, founded in 2013 by Leif Arne Petersen, is considered the “world market leader for location-based virtual reality”.",https://www.deutsche-startups.de/2020/02/05/dealmonitor-05-02-2020/,UNDISCLOSED
05/02/2020,2020,Q1'20,modl.ai,"PreSeed Ventures, Saltagen Ventures, Norwegian Propagator Ventures",Seed round,Early-stage VC,Yes,1.7,,Platform&Tech,Tech,Denmark,Western Europe,2017.0,Mixed,https://modl.ai/,Modl.ai closes $1.7m seed funding round. Startup uses AI-driven player archetypes to drastically reduce playtest times,https://www.gamesindustry.biz/articles/2020-02-05-modl-ai-closes-usd1-7m-seed-funding-round,DISCLOSED
05/02/2020,2020,Q1'20,Plantronics (Rig headset brand),NACON (PAR: NACON),Control,M&A,No,0.0,100.0,Other,Hardware,United States,North America,1961.0,Men,www.plantronics.com/us/en/support/gaming,"Nacon buys Rig headset brand from Plantronics. Bigben gaming business preparing for IPO picks up communications company's gaming line. The Rig line includes headsets for consoles and PC, as well as modular frames that users can swap out to customize their appearance.",https://www.gamesindustry.biz/articles/2020-02-05-nacon-buys-rig-headset-brand-from-plantronics,UNDISCLOSED
05/02/2020,2020,Q1'20,Zeuz.io,Improbable,Control,M&A,No,0.0,100.0,Platform&Tech,Tech,Germany,Western Europe,2017.0,Men,www.zeuz.io,"Games technology company Improbable announces today that it has acquired online game hosting company, zeuz. Based in Munich, Germany, zeuz was founded in 2017 by co-CEOs Manuel Karg and Markus Schneider, COO Sebastian Reckzeh and Roberto Omezzolli, building on 15 years of game server hosting experience, and currently employs more than 30 staff.",https://improbable.io/blog/improbable-acquires-zeuz,UNDISCLOSED
06/02/2020,2020,Q1'20,Guru Games,Thunderful Group,Control,M&A,No,0.0,100.0,Gaming,PC&Console,Sweden,Western Europe,2014.0,,www.gurugames.se,"Gothenburg-based Thunderful Group AB has acquired fourteen-man studio Guiding Rules Games AB. Based in nearby Skovde, Guiding Rules Games - more commonly known as Guru Games - have become known for their versatility, creating their own games while also assisting other game developers.","https://news.cision.com/thunderful-group/r/thunderful-group-acquires-game-developer-guru-games,c3029245",UNDISCLOSED
07/02/2020,2020,Q1'20,Hearo.Live,"500 Startups / Alexander Rigopulos, Charles Martin, Chris Doner, David Kirk, Gady Nemirovsky, Jez San Obe, Michael Dornbrook, Peter Laventhol, Richard Melmon, Ross Koningstein, Tim Chae",Series A,Early-stage VC,No,1.8,,Platform&Tech,Platform,United States,North America,2017.0,Men,www.hearo.live,Hearo.Live launches esports viewing open beta and raises $1.8 million,https://venturebeat.com/2020/02/07/hearo-live-launches-esports-viewing-beta-and-raises-1-8-million/,DISCLOSED
07/02/2020,2020,Q1'20,NTT Corp,"NTT East Corp, NTT West Corp, NTT Advertising Inc, NTT Urban Solutions Inch, Sky Perfect JSAT Corp, Taito Corp",Corporate,Corporate,No,2.67,,Esports,Esports,Japan,Asia,1952.0,,,"Nippon Telegraph and Telephone Corp (NTT Corp), via four of its subsidiaries, paired up with two non-related industry partners. The goal of this collaboration - forming the new entity known as NTTe-Sports - is to establish and manage Japan’s first-ever multi-purpose esports facility.All six - NTT East Corp, NTT West Corp, NTT Advertising Inc, and NTT Urban Solutions Inch, along with Sky Perfect JSAT Corp and Taito Corp - managed to raise JPY300 million in capitalization.",https://esportsinsider.com/2020/02/ntt-corp-japan-esports-venue/ ,DISCLOSED
10/02/2020,2020,Q1'20,Bilibili (NASDAQ: BILI),Tencent (SEHK: 700),Minority,M&A,No,340.0,5.7,Platform&Tech,Platform,China,Asia,2009.0,Men,https://www.bilibili.com/,"Tencent Holdings holds 32,795,161 Class Z ordinary shares in Station B through its wholly-owned subsidiary Tencent Mobile, holding a 13.5% shareholding; 10,954,357 shares of Z held through another wholly-owned subsidiary OPH B Limited Class of ordinary shares, the shareholding ratio is 4.5%.",https://legacy.equalocean.com/index.php/news/20200212222935,DISCLOSED
10/02/2020,2020,Q1'20,Bit Fry Game Studios,"1UP Ventures, BITKRAFT Ventures",Series A,Early-stage VC,No,3.5,,Gaming,Mobile,United States,North America,2013.0,Men,www.bitfry.com,"Bit Fry Game Studios, a fast-rising arcade-action sports video game developer for all platforms, announced that it continues its strong funding performance with an additional combined $3.5 million from 1Up Ventures, founded by Xbox co-creator Ed Fries, and BITKRAFT Esports Ventures, a leading venture capital fund focused on esports. The capital supports continued growth of Bit Fry's rapidly growing arcade-action sports gaming franchise, Ultimate Rivals™, which recently had its premiere launch on Apple Arcade.",https://www.prnewswire.com/news-releases/bit-fry-game-studios-secures-3-5-million-investment-from-game-venture-funds-bitkraft-esports-ventures-and-xbox-co-creator-ed-fries-1up-ventures-301003414.html,DISCLOSED
10/02/2020,2020,Q1'20,Yager,"Tencent (SEHK: 700), Win-Win Fund",Corporate,Corporate,No,0.0,,Gaming,PC&Console,Germany,Western Europe,1999.0,Men,www.yager.de,"Spec Ops: The Line developer Yager has received a strategic investment from gaming monolith Tencent. Tencent has invested an undisclosed sum in the Berlin-based developer, which will retain its full independence.",https://www.gamesindustry.biz/articles/2020-02-10-yager-receives-strategic-investment-from-tencent,UNDISCLOSED
11/02/2020,2020,Q1'20,Clipwire Games,Applovin Corp (NASDAQ: APP),Corporate,Corporate,No,0.0,,Gaming,Mobile,Canada,North America,2008.0,Men,www.clipwiregames.com,"Clipwire Games is a fast-growing, Toronto-based mobile game developer that has been making hit titles such as Bingo Story since 2008",https://gameworldobserver.com/2020/02/12/applovin-invests-clipwire-games-geewa/,UNDISCLOSED
11/02/2020,2020,Q1'20,GamerzClass,500 Startups,Accelerator/Incubator,Early-stage VC,No,0.11,6.0,Esports,Esports,Denmark,Western Europe,2019.0,Men,https://gamerzclass.com/ ,GamerzClass raised $100k as part of 500 Startups program,https://nordic9.com/news/gamerzclass-raised-100k-as-part-of-500-startups-program-news3557153576/,DISCLOSED
11/02/2020,2020,Q1'20,Geewa,"Applovin Corp (NASDAQ: APP), Kohlberg Kravis Roberts (NYS: KKR), Nimble Ventures, Orient Hontai Capital",Corporate,Corporate,No,0.0,,Gaming,Mobile,Czech Republic,Eastern Europe,2007.0,Men,www.geewa.com,"Founded in 2005, Geewa is a Prague-based global developer and publisher of casual, competitive multiplayer mobile games, including the popular game Smashing Four.",https://gameworldobserver.com/2020/02/12/applovin-invests-clipwire-games-geewa/,UNDISCLOSED
11/02/2020,2020,Q1'20,Juked.gg,"500 Startups, Mike Morhaime, co-founder of Blizzard Entertainment, Amy Morhaime, former Vice President of Blizzard Esports, MyFitnessPal co-founders Mike Lee, Albert Lee, among others.",Seed round,Early-stage VC,No,0.8,,Esports,Esports,United States,North America,2019.0,Men,https://juked.gg/,"San Francisco esports startup Juked announced in a release today that they have closed a US$800,000 pre-seed funding round.",https://www.gamingstreet.com/juked-raises-800000-in-pre-seed-funding/?__cf_chl_jschl_tk__=00fe01d6951b3ee25051fd494f7d7b6077a45f10-1586004254-0-ASM3sIvsncR4lsodKwmEwpUR8iZFkaRG9zEG10jTbXXfliywj2K_HFnAs2b4GkG1t94Cno3hJ4KlWuj93tdsszpHE84F1u9jBiYNjoa4F628ujULSB8It3MT-YKb-Tts9ABWvPMF6U1q7YTE4WINyfStOcFmsfyGWWaKFn16LBQaJJE3JxfQYR2agP6mqmxs1vctRsd3-9YHdo1pj4wNgNysfJnuDbdYAJM49cshNbpqhEXWprCr4yeiqiw7NquzNmxJ6ysUQ4EDIMTYTeZ00724HcEd4UKgqpGD576UPAr-nkhzvV0SpA8ed08ggSuleLdh2Xo6airji2wysvoJonM,DISCLOSED
11/02/2020,2020,Q1'20,Rewardify,,"PIPE, Other",Public offering,No,2.16,,Gaming,Mobile,United States,North America,2013.0,Women,https://rewardify.com/,"California-based mobile game developer Rewardify, Inc. has raised $2,159,999, with minimum investment accepted from any outside investor being $10,000. The total number of 3 investors have invested in the offering.",https://sec.report/Document/0001802498-20-000001/,DISCLOSED
11/02/2020,2020,Q1'20,Wonder,Atari,Control,M&A,No,0.0,100.0,Platform&Tech,Platform,United States,North America,2016.0,Men,https://wonderos.org/,"Atari acquires Wonder, a hybrid mobile gaming and entertainment platform",https://venturebeat.com/2020/02/11/atari-acquires-assets-of-wonder-a-hybrid-mobile-gaming-and-entertainment-platform/,UNDISCLOSED
11/02/2020,2020,Q1'20,XL Games,Kakao Games (KOSDAQ:A293490),Control,M&A,No,99.2,52.97,Gaming,Multiplatform,South Korea,Asia,2003.0,Men,https://company.xlgames.com/en,"Korean media and entertainment giant Kakao Games recently announced it has acquired a 53% controlling stake in XLGAMES, developer of games such as ArcheAge and more recently, Moonlight Sculptor. Kakao Games will now have a strong game studio and new IPs added to its growing games portfolio. With more resources at its disposal, XLGAMES aims to concentrate more on the development side of things for both PC and mobile platforms.",http://game.mk.co.kr/view.php?year=2020&no=142127,DISCLOSED
12/02/2020,2020,Q1'20,Double Loop Games,"London Venture Partners (LVP) (lead) / 1UP Ventures, Ed Fries",Seed round,Early-stage VC,No,2.5,35.71,Gaming,Mobile,United States,North America,2019.0,Women,https://www.doubleloopgames.com/,"Double Loop Games raises over $2.5m for mobile games. LVP leads investment in push to make relaxing, connective titles for everyone",https://www.gamesindustry.biz/articles/2020-02-12-double-loop-games-raises-over-usd2-5m-for-mobile-games,DISCLOSED
12/02/2020,2020,Q1'20,First Eleven Limited,Planet Ventures Inc. (TSXV:PXI),Control,M&A,No,3.3,100.0,Esports,Esports,United Kingdom,Western Europe,2006.0,,https://www.firsteleven.co.uk/,"Planet Ventures is pleased to announce that it has received final approval from the TSX Venture Exchange for its acquisition (the ""Acquisition"") of 1stEleven Limited (""First XI"") and the acquisition closed on February 12, 2020.",https://www.marketscreener.com/quote/stock/PLANET-VENTURES-INC-49477100/news/Planet-Ventures-Receives-Final-Approval-and-Closes-Acquisition-of-1st-Eleven-Limited-29988756/,DISCLOSED
12/02/2020,2020,Q1'20,Spil Games,Azerion,Control,M&A,No,0.0,100.0,Gaming,Multiplatform,The Netherlands,Western Europe,2001.0,Men,www.spilgames.com,Azerion acquires remainder of Spil Games. Dutch firm takes complete ownership having previously purchased mobile division,https://www.gamesindustry.biz/articles/2020-02-12-azerion-acquires-remainder-of-spil-games,UNDISCLOSED
13/02/2020,2020,Q1'20,Versus Systems,,"PIPE, Other",Public offering,No,0.6,,Platform&Tech,Tech,United States,North America,2013.0,Men,https://www.versussystems.com/,"Vancouver-based B2B software platform Versus Systems closed a non-brokered private placement through the issuance of 2,400,000 units at a price of $0.25 per Unit, generating aggregate gross proceeds of $600,000. Each Unit is comprised of one common share in the capital of the Company and one-half of one common share purchase warrant. Each whole warrant entitles the holder to purchase one common share at a price of $0.40 per share for 12 months following the date of issue.",https://ca.finance.yahoo.com/news/versus-systems-closes-private-placement-220000361.html,DISCLOSED
14/02/2020,2020,Q1'20,Flowstate Games,Play Ventures,Seed round,Early-stage VC,No,0.55,,Gaming,Mobile,Finland,Western Europe,2019.0,Men,www.linkedin.com/company/flowstate-games,A team of former Rovio and Dodreams game developers have secured a pre-seed investment led by Play Ventures for their new Helsinki-based mobile games studio Flowstate Games.,https://www.pocketgamer.biz/news/72596/former-rovio-and-dodreams-execs-close-pre-seed-investment-round-for-helsinki-based-start-up-flowstate-games/,DISCLOSED
14/02/2020,2020,Q1'20,Haste,Konvoy Ventures,Seed round,Early-stage VC,No,4.0,,Platform&Tech,Tech,United States,North America,2014.0,Men,www.haste.net,Developer of an internet optimization software designed to improve network performance and user experience for gaming. The company raised $4.04 million of Series C venture funding from Konvoy Ventures ,https://www.sec.gov/Archives/edgar/data/1658370/000165837020000001/xslFormDX01/primary_doc.xml,DISCLOSED
14/02/2020,2020,Q1'20,Tamatem Games,"Al Faisaliah Group, North Base Media, Wamda Capital",Series A,Early-stage VC,No,3.5,,Gaming,Mobile,Jordan,MENA,2013.0,Men,www.tamatem.co,"Tamatem, the games publisher for the MENA market, raises $3.5M to reach other ‘underserved’ gamers",https://techcrunch.com/2020/02/14/tamatem-more-series-a/,DISCLOSED
18/02/2020,2020,Q1'20,Croquet,SIP Global Partners,Seed round,Early-stage VC,No,2.7,,Platform&Tech,Tech,United States,North America,2018.0,Men,www.croquet.io,Croquet Launches Live Collaboration Development Platform for the Next Generation of Apps and Games for 5G and AR,https://www.businesswire.com/news/home/20200218005229/en/Croquet-Launches-Live-Collaboration-Development-Platform-Generation/?feedref=JjAwJuNHiystnCoBq_hl-W8j9Oi60kFTomUxRDB8jhB59rA3F1EE0HMZANnxCC83rCOi9QzgjCezTS3Nw_X6kJUrpSBm-Hav1w-UkdSlG3njHCOrgw_YiqvfrCPD-QOd02TcmFSMed6acgQOfyvwRA==,DISCLOSED
19/02/2020,2020,Q1'20,Saber Interactive,Embracer Group (STO: EMBRAC B),Control,M&A,No,525.0,100.0,Gaming,PC&Console,United States,North America,2001.0,Men,www.saber3d.com,Embracer Group enters into an agreement to acquire the assets of US-based Saber Interactive. Saber Interactive is a leading game developer and publisher with more than 600 employees across six offices.,"https://news.cision.com/embracer-group-ab/r/embracer-group-acquires-saber-interactive---initial-consideration-usd-150-million,c3038944",DISCLOSED
19/02/2020,2020,Q1'20,Starbreeze (STO: STAR B),Digital Bros (MIL: DIB),"PIPE, Other",Public offering,No,21.3,23.0,Gaming,PC&Console,Sweden,Western Europe,1998.0,Men,https://www.starbreeze.com,"Starbreeze has raised more than $5 million to fund the development of games, with the production Payday 3 a significant factor behind doing so. According to an official filing today, the Swedish company has issued more than 32.9 million new class A shares, the sale of which will raise SEK 51.3 million ($5.23 million).",https://www.digitalbros.com/wp-content/uploads/2020/02/2020-02-26_Digital-Bros-acquires-all-SH-assets-in-Starbreeze-AB.pdf,DISCLOSED
19/02/2020,2020,Q1'20,Voxler,Embracer Group (STO: EMBRAC B),Control,M&A,No,2.09,100.0,Gaming,PC&Console,France,Western Europe,2005.0,Men,www.voxler.fr,"Embracer Group AB’s indirectly wholly owned subsidiary Koch Media GmbH, Hofen, has today entered into an agreement to acquire the Paris and Marseille based Voxler SAS, a leading developer of music and karaoke games","https://news.cision.com/embracer-group-ab/r/embracer-group-publishes-interim-report-q3--october-december-2019--operational-ebit-increased-54--to,c3057422",DISCLOSED
19/02/2020,2020,Q1'20,Wabisabi Design,Snap Inc. (NYSE:SNAP),Seed round,Early-stage VC,No,0.15,6.0,Gaming,VR/AR,Mexico,Latin America,2018.0,Men,https://www.wabisabi.games/,"Mexico City-based AR mini-games developer Wabisabi Design, Inc. has raised $150,000 through Snap's Yellow accelerator",https://news.yahoo.com/snap-accelerator-names-latest-cohort-223243255.html,DISCLOSED
